tradeday_ID,Symbol,Open,High,Low,Close,Date,Weekday
2770,SPX,12.3,12.3,12.3,12.3,1939-02-06,Monday
2771,SPX,12.47,12.47,12.47,12.47,1939-02-07,Tuesday
2772,SPX,12.32,12.32,12.32,12.32,1939-02-08,Wednesday
2773,SPX,12.48,12.48,12.48,12.48,1939-02-09,Thursday
2774,SPX,12.3,12.3,12.3,12.3,1939-02-10,Friday
2775,SPX,12.33,12.33,12.33,12.33,1939-02-14,Tuesday
2776,SPX,12.36,12.36,12.36,12.36,1939-02-15,Wednesday
2777,SPX,12.38,12.38,12.38,12.38,1939-02-16,Thursday
2778,SPX,12.48,12.48,12.48,12.48,1939-02-17,Friday
2779,SPX,12.4,12.4,12.4,12.4,1939-02-20,Monday
2780,SPX,12.16,12.16,12.16,12.16,1939-02-21,Tuesday
2781,SPX,12.23,12.23,12.23,12.23,1939-02-23,Thursday
2782,SPX,12.24,12.24,12.24,12.24,1939-02-24,Friday
2783,SPX,12.54,12.54,12.54,12.54,1939-02-27,Monday
2784,SPX,12.63,12.63,12.63,12.63,1939-02-28,Tuesday
2785,SPX,12.7,12.7,12.7,12.7,1939-03-01,Wednesday
2786,SPX,12.7,12.7,12.7,12.7,1939-03-02,Thursday
2787,SPX,12.68,12.68,12.68,12.68,1939-03-03,Friday
2788,SPX,12.86,12.86,12.86,12.86,1939-03-06,Monday
2789,SPX,12.79,12.79,12.79,12.79,1939-03-07,Tuesday
2790,SPX,12.85,12.85,12.85,12.85,1939-03-08,Wednesday
2791,SPX,13.07,13.07,13.07,13.07,1939-03-09,Thursday
2792,SPX,13.01,13.01,13.01,13.01,1939-03-10,Friday
2793,SPX,13.1,13.1,13.1,13.1,1939-03-13,Monday
2794,SPX,12.92,12.92,12.92,12.92,1939-03-14,Tuesday
2795,SPX,12.97,12.97,12.97,12.97,1939-03-15,Wednesday
2796,SPX,12.61,12.61,12.61,12.61,1939-03-16,Thursday
2797,SPX,12.58,12.58,12.58,12.58,1939-03-17,Friday
2798,SPX,12.21,12.21,12.21,12.21,1939-03-20,Monday
2799,SPX,11.95,11.95,11.95,11.95,1939-03-21,Tuesday
2800,SPX,12.16,12.16,12.16,12.16,1939-03-22,Wednesday
2801,SPX,11.75,11.75,11.75,11.75,1939-03-23,Thursday
2802,SPX,11.92,11.92,11.92,11.92,1939-03-24,Friday
2803,SPX,12.07,12.07,12.07,12.07,1939-03-27,Monday
2804,SPX,11.99,11.99,11.99,11.99,1939-03-28,Tuesday
2805,SPX,11.83,11.83,11.83,11.83,1939-03-29,Wednesday
2806,SPX,11.92,11.92,11.92,11.92,1939-03-30,Thursday
2807,SPX,11.51,11.51,11.51,11.51,1939-03-31,Friday
2808,SPX,10.98,10.98,10.98,10.98,1939-04-03,Monday
2809,SPX,11.26,11.26,11.26,11.26,1939-04-04,Tuesday
2810,SPX,11.02,11.02,11.02,11.02,1939-04-05,Wednesday
2811,SPX,11.06,11.06,11.06,11.06,1939-04-06,Thursday
2812,SPX,10.66,10.66,10.66,10.66,1939-04-10,Monday
2813,SPX,10.44,10.44,10.44,10.44,1939-04-11,Tuesday
2814,SPX,10.42,10.42,10.42,10.42,1939-04-12,Wednesday
2815,SPX,10.7,10.7,10.7,10.7,1939-04-13,Thursday
2816,SPX,10.79,10.79,10.79,10.79,1939-04-14,Friday
2817,SPX,10.63,10.63,10.63,10.63,1939-04-17,Monday
2818,SPX,10.83,10.83,10.83,10.83,1939-04-18,Tuesday
2819,SPX,10.66,10.66,10.66,10.66,1939-04-19,Wednesday
2820,SPX,10.79,10.79,10.79,10.79,1939-04-20,Thursday
2821,SPX,10.92,10.92,10.92,10.92,1939-04-21,Friday
2822,SPX,10.96,10.96,10.96,10.96,1939-04-24,Monday
2823,SPX,10.78,10.78,10.78,10.78,1939-04-25,Tuesday
2824,SPX,10.8,10.8,10.8,10.8,1939-04-26,Wednesday
2825,SPX,10.91,10.91,10.91,10.91,1939-04-27,Thursday
2826,SPX,11.03,11.03,11.03,11.03,1939-04-28,Friday
2827,SPX,10.93,10.93,10.93,10.93,1939-05-01,Monday
2828,SPX,10.86,10.86,10.86,10.86,1939-05-02,Tuesday
2829,SPX,11.0,11.0,11.0,11.0,1939-05-03,Wednesday
2830,SPX,11.29,11.29,11.29,11.29,1939-05-04,Thursday
2831,SPX,11.25,11.25,11.25,11.25,1939-05-05,Friday
2832,SPX,11.21,11.21,11.21,11.21,1939-05-08,Monday
2833,SPX,11.23,11.23,11.23,11.23,1939-05-09,Tuesday
2834,SPX,11.43,11.43,11.43,11.43,1939-05-10,Wednesday
2835,SPX,11.29,11.29,11.29,11.29,1939-05-11,Thursday
2836,SPX,11.29,11.29,11.29,11.29,1939-05-12,Friday
2837,SPX,11.21,11.21,11.21,11.21,1939-05-15,Monday
2838,SPX,11.25,11.25,11.25,11.25,1939-05-16,Tuesday
2839,SPX,10.94,10.94,10.94,10.94,1939-05-17,Wednesday
2840,SPX,10.87,10.87,10.87,10.87,1939-05-18,Thursday
2841,SPX,10.89,10.89,10.89,10.89,1939-05-19,Friday
2842,SPX,10.99,10.99,10.99,10.99,1939-05-22,Monday
2843,SPX,11.17,11.17,11.17,11.17,1939-05-23,Tuesday
2844,SPX,11.11,11.11,11.11,11.11,1939-05-24,Wednesday
2845,SPX,11.43,11.43,11.43,11.43,1939-05-25,Thursday
2846,SPX,11.45,11.45,11.45,11.45,1939-05-26,Friday
2847,SPX,11.49,11.49,11.49,11.49,1939-05-29,Monday
2848,SPX,11.65,11.65,11.65,11.65,1939-05-31,Wednesday
2849,SPX,11.6,11.6,11.6,11.6,1939-06-01,Thursday
2850,SPX,11.42,11.42,11.42,11.42,1939-06-02,Friday
2851,SPX,11.48,11.48,11.48,11.48,1939-06-05,Monday
2852,SPX,11.51,11.51,11.51,11.51,1939-06-06,Tuesday
2853,SPX,11.66,11.66,11.66,11.66,1939-06-07,Wednesday
2854,SPX,11.67,11.67,11.67,11.67,1939-06-08,Thursday
2855,SPX,11.64,11.64,11.64,11.64,1939-06-09,Friday
2856,SPX,11.8,11.8,11.8,11.8,1939-06-12,Monday
2857,SPX,11.66,11.66,11.66,11.66,1939-06-13,Tuesday
2858,SPX,11.58,11.58,11.58,11.58,1939-06-14,Wednesday
2859,SPX,11.53,11.53,11.53,11.53,1939-06-15,Thursday
2860,SPX,11.25,11.25,11.25,11.25,1939-06-16,Friday
2861,SPX,11.28,11.28,11.28,11.28,1939-06-19,Monday
2862,SPX,11.42,11.42,11.42,11.42,1939-06-20,Tuesday
2863,SPX,11.52,11.52,11.52,11.52,1939-06-21,Wednesday
2864,SPX,11.52,11.52,11.52,11.52,1939-06-22,Thursday
2865,SPX,11.45,11.45,11.45,11.45,1939-06-23,Friday
2866,SPX,11.5,11.5,11.5,11.5,1939-06-26,Monday
2867,SPX,11.24,11.24,11.24,11.24,1939-06-27,Tuesday
2868,SPX,11.29,11.29,11.29,11.29,1939-06-28,Wednesday
2869,SPX,11.06,11.06,11.06,11.06,1939-06-29,Thursday
2870,SPX,10.79,10.79,10.79,10.79,1939-06-30,Friday
2871,SPX,10.86,10.86,10.86,10.86,1939-07-03,Monday
2872,SPX,11.0,11.0,11.0,11.0,1939-07-05,Wednesday
2873,SPX,11.2,11.2,11.2,11.2,1939-07-06,Thursday
2874,SPX,11.19,11.19,11.19,11.19,1939-07-07,Friday
2875,SPX,11.13,11.13,11.13,11.13,1939-07-10,Monday
2876,SPX,11.17,11.17,11.17,11.17,1939-07-11,Tuesday
2877,SPX,11.31,11.31,11.31,11.31,1939-07-12,Wednesday
2878,SPX,11.55,11.55,11.55,11.55,1939-07-13,Thursday
2879,SPX,11.64,11.64,11.64,11.64,1939-07-14,Friday
2880,SPX,11.55,11.55,11.55,11.55,1939-07-17,Monday
2881,SPX,12.07,12.07,12.07,12.07,1939-07-18,Tuesday
2882,SPX,12.16,12.16,12.16,12.16,1939-07-19,Wednesday
2883,SPX,12.0,12.0,12.0,12.0,1939-07-20,Thursday
2884,SPX,11.85,11.85,11.85,11.85,1939-07-21,Friday
2885,SPX,12.09,12.09,12.09,12.09,1939-07-24,Monday
2886,SPX,12.13,12.13,12.13,12.13,1939-07-25,Tuesday
2887,SPX,12.05,12.05,12.05,12.05,1939-07-26,Wednesday
2888,SPX,12.17,12.17,12.17,12.17,1939-07-27,Thursday
2889,SPX,12.18,12.18,12.18,12.18,1939-07-28,Friday
2890,SPX,12.14,12.14,12.14,12.14,1939-07-31,Monday
2891,SPX,12.04,12.04,12.04,12.04,1939-08-01,Tuesday
2892,SPX,12.04,12.04,12.04,12.04,1939-08-02,Wednesday
2893,SPX,12.16,12.16,12.16,12.16,1939-08-03,Thursday
2894,SPX,12.12,12.12,12.12,12.12,1939-08-04,Friday
2895,SPX,11.9,11.9,11.9,11.9,1939-08-07,Monday
2896,SPX,11.84,11.84,11.84,11.84,1939-08-08,Tuesday
2897,SPX,11.87,11.87,11.87,11.87,1939-08-09,Wednesday
2898,SPX,11.78,11.78,11.78,11.78,1939-08-10,Thursday
2899,SPX,11.54,11.54,11.54,11.54,1939-08-11,Friday
2900,SPX,11.56,11.56,11.56,11.56,1939-08-14,Monday
2901,SPX,11.78,11.78,11.78,11.78,1939-08-15,Tuesday
2902,SPX,11.89,11.89,11.89,11.89,1939-08-16,Wednesday
2903,SPX,11.58,11.58,11.58,11.58,1939-08-17,Thursday
2904,SPX,11.57,11.57,11.57,11.57,1939-08-18,Friday
2905,SPX,11.33,11.33,11.33,11.33,1939-08-21,Monday
2906,SPX,11.03,11.03,11.03,11.03,1939-08-22,Tuesday
2907,SPX,11.24,11.24,11.24,11.24,1939-08-23,Wednesday
2908,SPX,10.89,10.89,10.89,10.89,1939-08-24,Thursday
2909,SPX,10.86,10.86,10.86,10.86,1939-08-25,Friday
2910,SPX,11.09,11.09,11.09,11.09,1939-08-28,Monday
2911,SPX,11.17,11.17,11.17,11.17,1939-08-29,Tuesday
2912,SPX,11.48,11.48,11.48,11.48,1939-08-30,Wednesday
2913,SPX,11.36,11.36,11.36,11.36,1939-08-31,Thursday
2914,SPX,11.18,11.18,11.18,11.18,1939-09-01,Friday
2915,SPX,11.3,11.3,11.3,11.3,1939-09-05,Tuesday
2916,SPX,12.64,12.64,12.64,12.64,1939-09-06,Wednesday
2917,SPX,12.53,12.53,12.53,12.53,1939-09-07,Thursday
2918,SPX,12.5,12.5,12.5,12.5,1939-09-08,Friday
2919,SPX,12.69,12.69,12.69,12.69,1939-09-11,Monday
2920,SPX,13.02,13.02,13.02,13.02,1939-09-12,Tuesday
2921,SPX,13.17,13.17,13.17,13.17,1939-09-13,Wednesday
2922,SPX,13.03,13.03,13.03,13.03,1939-09-14,Thursday
2923,SPX,13.08,13.08,13.08,13.08,1939-09-15,Friday
2924,SPX,13.07,13.07,13.07,13.07,1939-09-18,Monday
2925,SPX,12.47,12.47,12.47,12.47,1939-09-19,Tuesday
2926,SPX,12.95,12.95,12.95,12.95,1939-09-20,Wednesday
2927,SPX,12.94,12.94,12.94,12.94,1939-09-21,Thursday
2928,SPX,13.02,13.02,13.02,13.02,1939-09-22,Friday
2929,SPX,12.92,12.92,12.92,12.92,1939-09-25,Monday
2930,SPX,12.95,12.95,12.95,12.95,1939-09-26,Tuesday
2931,SPX,13.11,13.11,13.11,13.11,1939-09-27,Wednesday
2932,SPX,13.11,13.11,13.11,13.11,1939-09-28,Thursday
2933,SPX,12.86,12.86,12.86,12.86,1939-09-29,Friday
2934,SPX,12.79,12.79,12.79,12.79,1939-10-02,Monday
2935,SPX,12.88,12.88,12.88,12.88,1939-10-03,Tuesday
2936,SPX,12.77,12.77,12.77,12.77,1939-10-04,Wednesday
2937,SPX,12.79,12.79,12.79,12.79,1939-10-05,Thursday
2938,SPX,12.82,12.82,12.82,12.82,1939-10-06,Friday
2939,SPX,12.8,12.8,12.8,12.8,1939-10-09,Monday
2940,SPX,12.73,12.73,12.73,12.73,1939-10-10,Tuesday
2941,SPX,12.76,12.76,12.76,12.76,1939-10-11,Wednesday
2942,SPX,12.84,12.84,12.84,12.84,1939-10-13,Friday
2943,SPX,12.74,12.74,12.74,12.74,1939-10-16,Monday
2944,SPX,12.74,12.74,12.74,12.74,1939-10-17,Tuesday
2945,SPX,13.09,13.09,13.09,13.09,1939-10-18,Wednesday
2946,SPX,13.0,13.0,13.0,13.0,1939-10-19,Thursday
2947,SPX,12.98,12.98,12.98,12.98,1939-10-20,Friday
2948,SPX,12.94,12.94,12.94,12.94,1939-10-23,Monday
2949,SPX,12.99,12.99,12.99,12.99,1939-10-24,Tuesday
2950,SPX,13.02,13.02,13.02,13.02,1939-10-25,Wednesday
2951,SPX,13.21,13.21,13.21,13.21,1939-10-26,Thursday
2952,SPX,13.08,13.08,13.08,13.08,1939-10-27,Friday
2953,SPX,13.02,13.02,13.02,13.02,1939-10-30,Monday
2954,SPX,12.96,12.96,12.96,12.96,1939-10-31,Tuesday
2955,SPX,12.83,12.83,12.83,12.83,1939-11-01,Wednesday
2956,SPX,12.82,12.82,12.82,12.82,1939-11-02,Thursday
2957,SPX,12.84,12.84,12.84,12.84,1939-11-03,Friday
2958,SPX,12.95,12.95,12.95,12.95,1939-11-06,Monday
2959,SPX,12.82,12.82,12.82,12.82,1939-11-08,Wednesday
2960,SPX,12.75,12.75,12.75,12.75,1939-11-09,Thursday
2961,SPX,12.58,12.58,12.58,12.58,1939-11-10,Friday
2962,SPX,12.64,12.64,12.64,12.64,1939-11-13,Monday
2963,SPX,12.65,12.65,12.65,12.65,1939-11-14,Tuesday
2964,SPX,12.74,12.74,12.74,12.74,1939-11-15,Wednesday
2965,SPX,12.63,12.63,12.63,12.63,1939-11-16,Thursday
2966,SPX,12.79,12.79,12.79,12.79,1939-11-17,Friday
2967,SPX,12.75,12.75,12.75,12.75,1939-11-20,Monday
2968,SPX,12.79,12.79,12.79,12.79,1939-11-21,Tuesday
2969,SPX,12.7,12.7,12.7,12.7,1939-11-22,Wednesday
2970,SPX,12.68,12.68,12.68,12.68,1939-11-24,Friday
2971,SPX,12.49,12.49,12.49,12.49,1939-11-27,Monday
2972,SPX,12.52,12.52,12.52,12.52,1939-11-28,Tuesday
2973,SPX,12.47,12.47,12.47,12.47,1939-11-29,Wednesday
2974,SPX,12.33,12.33,12.33,12.33,1939-11-30,Thursday
2975,SPX,12.2,12.2,12.2,12.2,1939-12-01,Friday
2976,SPX,12.29,12.29,12.29,12.29,1939-12-04,Monday
2977,SPX,12.28,12.28,12.28,12.28,1939-12-05,Tuesday
2978,SPX,12.26,12.26,12.26,12.26,1939-12-06,Wednesday
2979,SPX,12.45,12.45,12.45,12.45,1939-12-07,Thursday
2980,SPX,12.46,12.46,12.46,12.46,1939-12-08,Friday
2981,SPX,12.36,12.36,12.36,12.36,1939-12-11,Monday
2982,SPX,12.23,12.23,12.23,12.23,1939-12-12,Tuesday
2983,SPX,12.19,12.19,12.19,12.19,1939-12-13,Wednesday
2984,SPX,12.38,12.38,12.38,12.38,1939-12-14,Thursday
2985,SPX,12.36,12.36,12.36,12.36,1939-12-15,Friday
2986,SPX,12.4,12.4,12.4,12.4,1939-12-18,Monday
2987,SPX,12.37,12.37,12.37,12.37,1939-12-19,Tuesday
2988,SPX,12.34,12.34,12.34,12.34,1939-12-20,Wednesday
2989,SPX,12.39,12.39,12.39,12.39,1939-12-21,Thursday
2990,SPX,12.38,12.38,12.38,12.38,1939-12-22,Friday
2991,SPX,12.44,12.44,12.44,12.44,1939-12-26,Tuesday
2992,SPX,12.38,12.38,12.38,12.38,1939-12-27,Wednesday
2993,SPX,12.31,12.31,12.31,12.31,1939-12-28,Thursday
2994,SPX,12.42,12.42,12.42,12.42,1939-12-29,Friday
2995,SPX,12.46,12.46,12.46,12.46,1940-01-02,Tuesday
2996,SPX,12.63,12.63,12.63,12.63,1940-01-03,Wednesday
2997,SPX,12.77,12.77,12.77,12.77,1940-01-04,Thursday
2998,SPX,12.73,12.73,12.73,12.73,1940-01-05,Friday
2999,SPX,12.66,12.66,12.66,12.66,1940-01-08,Monday
3000,SPX,12.67,12.67,12.67,12.67,1940-01-09,Tuesday
3001,SPX,12.55,12.55,12.55,12.55,1940-01-10,Wednesday
3002,SPX,12.57,12.57,12.57,12.57,1940-01-11,Thursday
3003,SPX,12.37,12.37,12.37,12.37,1940-01-12,Friday
3004,SPX,12.13,12.13,12.13,12.13,1940-01-15,Monday
3005,SPX,12.07,12.07,12.07,12.07,1940-01-16,Tuesday
3006,SPX,12.14,12.14,12.14,12.14,1940-01-17,Wednesday
3007,SPX,12.15,12.15,12.15,12.15,1940-01-18,Thursday
3008,SPX,12.13,12.13,12.13,12.13,1940-01-19,Friday
3009,SPX,12.15,12.15,12.15,12.15,1940-01-22,Monday
3010,SPX,12.06,12.06,12.06,12.06,1940-01-23,Tuesday
3011,SPX,12.11,12.11,12.11,12.11,1940-01-24,Wednesday
3012,SPX,12.27,12.27,12.27,12.27,1940-01-25,Thursday
3013,SPX,12.16,12.16,12.16,12.16,1940-01-26,Friday
3014,SPX,12.15,12.15,12.15,12.15,1940-01-29,Monday
3015,SPX,12.16,12.16,12.16,12.16,1940-01-30,Tuesday
3016,SPX,12.09,12.09,12.09,12.09,1940-01-31,Wednesday
3017,SPX,12.05,12.05,12.05,12.05,1940-02-01,Thursday
3018,SPX,12.05,12.05,12.05,12.05,1940-02-02,Friday
3019,SPX,12.06,12.06,12.06,12.06,1940-02-05,Monday
3020,SPX,12.04,12.04,12.04,12.04,1940-02-06,Tuesday
3021,SPX,12.14,12.14,12.14,12.14,1940-02-07,Wednesday
3022,SPX,12.22,12.22,12.22,12.22,1940-02-08,Thursday
3023,SPX,12.37,12.37,12.37,12.37,1940-02-09,Friday
3024,SPX,12.37,12.37,12.37,12.37,1940-02-13,Tuesday
3025,SPX,12.33,12.33,12.33,12.33,1940-02-14,Wednesday
3026,SPX,12.28,12.28,12.28,12.28,1940-02-15,Thursday
3027,SPX,12.28,12.28,12.28,12.28,1940-02-16,Friday
3028,SPX,12.29,12.29,12.29,12.29,1940-02-19,Monday
3029,SPX,12.29,12.29,12.29,12.29,1940-02-20,Tuesday
3030,SPX,12.35,12.35,12.35,12.35,1940-02-21,Wednesday
3031,SPX,12.32,12.32,12.32,12.32,1940-02-23,Friday
3032,SPX,12.23,12.23,12.23,12.23,1940-02-26,Monday
3033,SPX,12.16,12.16,12.16,12.16,1940-02-27,Tuesday
3034,SPX,12.14,12.14,12.14,12.14,1940-02-28,Wednesday
3035,SPX,12.15,12.15,12.15,12.15,1940-02-29,Thursday
3036,SPX,12.13,12.13,12.13,12.13,1940-03-01,Friday
3037,SPX,12.06,12.06,12.06,12.06,1940-03-04,Monday
3038,SPX,12.09,12.09,12.09,12.09,1940-03-05,Tuesday
3039,SPX,12.15,12.15,12.15,12.15,1940-03-06,Wednesday
3040,SPX,12.24,12.24,12.24,12.24,1940-03-07,Thursday
3041,SPX,12.25,12.25,12.25,12.25,1940-03-08,Friday
3042,SPX,12.2,12.2,12.2,12.2,1940-03-11,Monday
3043,SPX,12.24,12.24,12.24,12.24,1940-03-12,Tuesday
3044,SPX,12.27,12.27,12.27,12.27,1940-03-13,Wednesday
3045,SPX,12.25,12.25,12.25,12.25,1940-03-14,Thursday
3046,SPX,12.22,12.22,12.22,12.22,1940-03-15,Friday
3047,SPX,12.07,12.07,12.07,12.07,1940-03-18,Monday
3048,SPX,12.0,12.0,12.0,12.0,1940-03-19,Tuesday
3049,SPX,12.09,12.09,12.09,12.09,1940-03-20,Wednesday
3050,SPX,12.14,12.14,12.14,12.14,1940-03-21,Thursday
3051,SPX,12.14,12.14,12.14,12.14,1940-03-25,Monday
3052,SPX,12.07,12.07,12.07,12.07,1940-03-26,Tuesday
3053,SPX,12.01,12.01,12.01,12.01,1940-03-27,Wednesday
3054,SPX,12.17,12.17,12.17,12.17,1940-03-28,Thursday
3055,SPX,12.14,12.14,12.14,12.14,1940-03-29,Friday
3056,SPX,12.18,12.18,12.18,12.18,1940-04-01,Monday
3057,SPX,12.21,12.21,12.21,12.21,1940-04-02,Tuesday
3058,SPX,12.25,12.25,12.25,12.25,1940-04-03,Wednesday
3059,SPX,12.44,12.44,12.44,12.44,1940-04-04,Thursday
3060,SPX,12.52,12.52,12.52,12.52,1940-04-05,Friday
3061,SPX,12.48,12.48,12.48,12.48,1940-04-08,Monday
3062,SPX,12.59,12.59,12.59,12.59,1940-04-09,Tuesday
3063,SPX,12.46,12.46,12.46,12.46,1940-04-10,Wednesday
3064,SPX,12.35,12.35,12.35,12.35,1940-04-11,Thursday
3065,SPX,12.39,12.39,12.39,12.39,1940-04-12,Friday
3066,SPX,12.32,12.32,12.32,12.32,1940-04-15,Monday
3067,SPX,12.32,12.32,12.32,12.32,1940-04-16,Tuesday
3068,SPX,12.15,12.15,12.15,12.15,1940-04-17,Wednesday
3069,SPX,12.16,12.16,12.16,12.16,1940-04-18,Thursday
3070,SPX,12.04,12.04,12.04,12.04,1940-04-19,Friday
3071,SPX,12.04,12.04,12.04,12.04,1940-04-22,Monday
3072,SPX,12.14,12.14,12.14,12.14,1940-04-23,Tuesday
3073,SPX,12.23,12.23,12.23,12.23,1940-04-24,Wednesday
3074,SPX,12.18,12.18,12.18,12.18,1940-04-25,Thursday
3075,SPX,12.19,12.19,12.19,12.19,1940-04-26,Friday
3076,SPX,12.08,12.08,12.08,12.08,1940-04-29,Monday
3077,SPX,12.12,12.12,12.12,12.12,1940-04-30,Tuesday
3078,SPX,12.19,12.19,12.19,12.19,1940-05-01,Wednesday
3079,SPX,12.03,12.03,12.03,12.03,1940-05-02,Thursday
3080,SPX,12.1,12.1,12.1,12.1,1940-05-03,Friday
3081,SPX,12.12,12.12,12.12,12.12,1940-05-06,Monday
3082,SPX,12.06,12.06,12.06,12.06,1940-05-07,Tuesday
3083,SPX,12.09,12.09,12.09,12.09,1940-05-08,Wednesday
3084,SPX,12.11,12.11,12.11,12.11,1940-05-09,Thursday
3085,SPX,12.12,12.12,12.12,12.12,1940-05-10,Friday
3086,SPX,11.76,11.76,11.76,11.76,1940-05-13,Monday
3087,SPX,11.11,11.11,11.11,11.11,1940-05-14,Tuesday
3088,SPX,10.28,10.28,10.28,10.28,1940-05-15,Wednesday
3089,SPX,10.38,10.38,10.38,10.38,1940-05-16,Thursday
3090,SPX,10.48,10.48,10.48,10.48,1940-05-17,Friday
3091,SPX,9.95,9.95,9.95,9.95,1940-05-20,Monday
3092,SPX,9.79,9.79,9.79,9.79,1940-05-21,Tuesday
3093,SPX,9.14,9.14,9.14,9.14,1940-05-22,Wednesday
3094,SPX,9.18,9.18,9.18,9.18,1940-05-23,Thursday
3095,SPX,9.2,9.2,9.2,9.2,1940-05-24,Friday
3096,SPX,9.16,9.16,9.16,9.16,1940-05-27,Monday
3097,SPX,9.38,9.38,9.38,9.38,1940-05-28,Tuesday
3098,SPX,9.19,9.19,9.19,9.19,1940-05-29,Wednesday
3099,SPX,9.25,9.25,9.25,9.25,1940-05-31,Friday
3100,SPX,9.27,9.27,9.27,9.27,1940-06-03,Monday
3101,SPX,9.11,9.11,9.11,9.11,1940-06-04,Tuesday
3102,SPX,9.23,9.23,9.23,9.23,1940-06-05,Wednesday
3103,SPX,9.09,9.09,9.09,9.09,1940-06-06,Thursday
3104,SPX,9.22,9.22,9.22,9.22,1940-06-07,Friday
3105,SPX,9.34,9.34,9.34,9.34,1940-06-10,Monday
3106,SPX,8.99,8.99,8.99,8.99,1940-06-11,Tuesday
3107,SPX,9.42,9.42,9.42,9.42,1940-06-12,Wednesday
3108,SPX,9.89,9.89,9.89,9.89,1940-06-13,Thursday
3109,SPX,9.7,9.7,9.7,9.7,1940-06-14,Friday
3110,SPX,9.94,9.94,9.94,9.94,1940-06-17,Monday
3111,SPX,9.98,9.98,9.98,9.98,1940-06-18,Tuesday
3112,SPX,10.01,10.01,10.01,10.01,1940-06-19,Wednesday
3113,SPX,10.03,10.03,10.03,10.03,1940-06-20,Thursday
3114,SPX,9.91,9.91,9.91,9.91,1940-06-21,Friday
3115,SPX,9.91,9.91,9.91,9.91,1940-06-24,Monday
3116,SPX,10.1,10.1,10.1,10.1,1940-06-25,Tuesday
3117,SPX,9.81,9.81,9.81,9.81,1940-06-26,Wednesday
3118,SPX,9.75,9.75,9.75,9.75,1940-06-27,Thursday
3119,SPX,9.85,9.85,9.85,9.85,1940-06-28,Friday
3120,SPX,9.98,9.98,9.98,9.98,1940-07-01,Monday
3121,SPX,9.87,9.87,9.87,9.87,1940-07-02,Tuesday
3122,SPX,9.85,9.85,9.85,9.85,1940-07-03,Wednesday
3123,SPX,9.88,9.88,9.88,9.88,1940-07-05,Friday
3124,SPX,9.94,9.94,9.94,9.94,1940-07-08,Monday
3125,SPX,9.94,9.94,9.94,9.94,1940-07-09,Tuesday
3126,SPX,9.94,9.94,9.94,9.94,1940-07-10,Wednesday
3127,SPX,9.97,9.97,9.97,9.97,1940-07-11,Thursday
3128,SPX,9.97,9.97,9.97,9.97,1940-07-12,Friday
3129,SPX,9.95,9.95,9.95,9.95,1940-07-15,Monday
3130,SPX,9.98,9.98,9.98,9.98,1940-07-16,Tuesday
3131,SPX,10.09,10.09,10.09,10.09,1940-07-17,Wednesday
3132,SPX,10.06,10.06,10.06,10.06,1940-07-18,Thursday
3133,SPX,10.07,10.07,10.07,10.07,1940-07-19,Friday
3134,SPX,9.97,9.97,9.97,9.97,1940-07-22,Monday
3135,SPX,9.97,9.97,9.97,9.97,1940-07-23,Tuesday
3136,SPX,9.98,9.98,9.98,9.98,1940-07-24,Wednesday
3137,SPX,9.89,9.89,9.89,9.89,1940-07-25,Thursday
3138,SPX,9.92,9.92,9.92,9.92,1940-07-26,Friday
3139,SPX,9.97,9.97,9.97,9.97,1940-07-29,Monday
3140,SPX,10.08,10.08,10.08,10.08,1940-07-30,Tuesday
3141,SPX,10.33,10.33,10.33,10.33,1940-07-31,Wednesday
3142,SPX,10.29,10.29,10.29,10.29,1940-08-01,Thursday
3143,SPX,10.26,10.26,10.26,10.26,1940-08-02,Friday
3144,SPX,10.25,10.25,10.25,10.25,1940-08-05,Monday
3145,SPX,10.28,10.28,10.28,10.28,1940-08-06,Tuesday
3146,SPX,10.17,10.17,10.17,10.17,1940-08-07,Wednesday
3147,SPX,10.17,10.17,10.17,10.17,1940-08-08,Thursday
3148,SPX,10.17,10.17,10.17,10.17,1940-08-09,Friday
3149,SPX,10.27,10.27,10.27,10.27,1940-08-12,Monday
3150,SPX,10.38,10.38,10.38,10.38,1940-08-13,Tuesday
3151,SPX,10.0,10.0,10.0,10.0,1940-08-14,Wednesday
3152,SPX,9.91,9.91,9.91,9.91,1940-08-15,Thursday
3153,SPX,10.0,10.0,10.0,10.0,1940-08-16,Friday
3154,SPX,9.84,9.84,9.84,9.84,1940-08-19,Monday
3155,SPX,9.91,9.91,9.91,9.91,1940-08-20,Tuesday
3156,SPX,10.03,10.03,10.03,10.03,1940-08-21,Wednesday
3157,SPX,10.21,10.21,10.21,10.21,1940-08-22,Thursday
3158,SPX,10.32,10.32,10.32,10.32,1940-08-23,Friday
3159,SPX,10.19,10.19,10.19,10.19,1940-08-26,Monday
3160,SPX,10.23,10.23,10.23,10.23,1940-08-27,Tuesday
3161,SPX,10.23,10.23,10.23,10.23,1940-08-28,Wednesday
3162,SPX,10.37,10.37,10.37,10.37,1940-08-29,Thursday
3163,SPX,10.32,10.32,10.32,10.32,1940-08-30,Friday
3164,SPX,10.5,10.5,10.5,10.5,1940-09-03,Tuesday
3165,SPX,10.56,10.56,10.56,10.56,1940-09-04,Wednesday
3166,SPX,10.78,10.78,10.78,10.78,1940-09-05,Thursday
3167,SPX,10.93,10.93,10.93,10.93,1940-09-06,Friday
3168,SPX,10.85,10.85,10.85,10.85,1940-09-09,Monday
